,0
6181,-4632889.529292798
6182,-4638681.181844188
6183,-4637527.565773709
6184,-4639132.386166512
6185,-4633950.0489588315
6186,-4639561.406908072
6187,-4633252.490997693
6188,-4637519.645709626
6189,-4634908.730550435
6190,-4637467.737376219
6191,-4635844.410237383
6192,-4633739.4874285925
6193,-4636207.563600364
6194,-4630110.626862093
6195,-4637450.390599777
6196,-4636018.1119101895
6197,-4634391.616397788
6198,-4635298.9924497185
6199,-4635687.130664827
6200,-4634024.454082279
6201,-4631582.636374993
6202,-4630741.625520405
6203,-4629145.824375822
6204,-4631160.653754326
6205,-4631370.257979742
6206,-4632715.197367289
6207,-4633466.895825717
6208,-4635653.914056411
6209,-4632885.1625179555
6210,-4632584.926375736
6211,-4630523.563503989
6212,-4630534.257545699
6213,-4634225.885189563
6214,-4628974.299620485
6215,-4632434.027006223
6216,-4628282.871126452
6217,-4630438.750502437
6218,-4631345.869378665
6219,-4629543.244754205
6220,-4625310.180758452
6221,-4629126.1598559115
6222,-4624700.014762889
6223,-4627025.205592934
6224,-4630730.597953226
6225,-4625047.920676727
6226,-4630982.612931079
6227,-4620052.280357173
6228,-4618943.393536793
6229,-4627320.4555606125
6230,-4628015.602606777
6231,-4626195.884400389
6232,-4627549.966992678
6233,-4626810.552004793
6234,-4625347.392610623
6235,-4626035.3602414215
6236,-4628593.46563709
6237,-4626565.414340406
6238,-4624451.094047909
6239,-4620523.841750514
6240,-4620994.224637466
6241,-4622622.265074569
6242,-4623476.271646563
6243,-4622591.092357682
6244,-4624029.65262941
6245,-4625163.531893245
6246,-4623676.745522632
6247,-4620865.670525446
6248,-4617198.359990447
6249,-4623014.008864945
6250,-4622193.97103381
6251,-4621101.250806036
6252,-4620820.316994937
6253,-4616703.810078687
6254,-4620974.4639157355
6255,-4614663.835854899
6256,-4617421.255632139
6257,-4621692.961745367
6258,-4618602.248701415
6259,-4622789.996474283
6260,-4618642.239047765
6261,-4617136.766692794
6262,-4619330.021802766
6263,-4617427.952066873
6264,-4622119.161514619
6265,-4618055.82745838
6266,-4618783.627406775
6267,-4615723.740274862
6268,-4616461.811152934
6269,-4611982.823951986
6270,-4615876.387224478
6271,-4616723.641653392
6272,-4613361.76043152
6273,-4617373.253921728
6274,-4618017.484779672
6275,-4613509.756967031
6276,-4617579.9455221435
6277,-4614815.143866007
6278,-4611947.25934405
6279,-4613996.543950821
6280,-4613585.090250114
6281,-4614967.370609574
6282,-4612272.407864107
6283,-4613363.902019058
6284,-4616119.493994148
6285,-4616251.467528191
6286,-4611928.320059225
6287,-4612491.928987273
6288,-4621510.273596129
6289,-4613610.096633116
6290,-4615817.072234234
6291,-4613060.353883929
6292,-4612994.447111008
6293,-4605942.636358481
6294,-4614712.669899508
6295,-4609154.685185037
6296,-4609540.027376479
6297,-4607938.992523421
6298,-4604209.295726018
6299,-4607381.056027454
6300,-4605208.4889965085
6301,-4611171.704880586
6302,-4607059.637904791
6303,-4609453.877007919
6304,-4610028.158333893
6305,-4611456.222373273
6306,-4614054.277937493
6307,-4606839.063441881
6308,-4608322.1224219985
6309,-4613980.598420266
6310,-4607544.83771469
6311,-4609194.745458269
6312,-4606687.879027538
6313,-4606228.940635345
6314,-4606587.790120767
6315,-4605560.650501257
6316,-4602604.457711584
6317,-4599144.7413972225
6318,-4603258.987350222
6319,-4605937.747404752
6320,-4604167.2740508495
6321,-4603706.188729826
6322,-4602498.722811933
6323,-4604886.039817472
6324,-4605038.585516108
6325,-4607688.18558924
6326,-4607617.003342516
6327,-4606237.055350199
6328,-4602068.565310864
6329,-4604743.298782815
6330,-4601703.564682913
6331,-4606459.428208148
6332,-4604832.9235601155
6333,-4601316.61541284
6334,-4601552.43204431
6335,-4597749.242394632
6336,-4600154.443184748
6337,-4604098.719968973
6338,-4599872.674811297
6339,-4598597.696712189
6340,-4598014.014610023
6341,-4597011.26616107
6342,-4602698.506556387
6343,-4599037.793189077
6344,-4591207.921713575
6345,-4599202.592083852
6346,-4598283.334394572
6347,-4598215.722023175
6348,-4598713.450705186
6349,-4597014.945600098
6350,-4597140.698324794
6351,-4597057.457705099
6352,-4596620.162039257
6353,-4597782.788815725
6354,-4594369.998778705
6355,-4597164.994070015
6356,-4600515.71238303
6357,-4598474.809794366
6358,-4591285.581888781
6359,-4595668.9338354785
6360,-4600903.593296439
6361,-4590867.543267907
6362,-4595022.06477384
6363,-4596770.280929927
6364,-4599027.976653113
6365,-4593151.650304782
6366,-4595495.769130797
6367,-4592326.472141737
6368,-4591428.097360398
6369,-4595477.645066189
6370,-4590997.799220091
6371,-4595549.386263587
6372,-4594280.041793322
6373,-4598750.542624254
6374,-4591452.04888702
6375,-4591875.127266215
6376,-4587700.808641106
6377,-4590347.062222176
6378,-4589263.791014265
6379,-4589397.039982164
6380,-4588686.945034483
6381,-4594012.866700598
6382,-4588665.831012316
6383,-4590026.066327227
6384,-4586194.90472898
6385,-4587738.58200369
6386,-4589483.339254137
6387,-4592446.57148655
6388,-4587521.100176156
6389,-4586278.748002111
6390,-4592830.6836877195
6391,-4589119.324406026
6392,-4590070.12363459
6393,-4588182.635983718
6394,-4587772.50995589
6395,-4590604.537202563
6396,-4586281.447306392
6397,-4583885.522068042
6398,-4591055.3723673485
6399,-4589386.700782638
6400,-4588916.640294149
6401,-4584194.485734338
6402,-4582877.234297798
6403,-4583126.063721795
6404,-4581960.362122866
6405,-4589930.649691191
6406,-4580871.565731754
6407,-4581739.827046371
6408,-4586784.140403824
6409,-4580949.50715587
6410,-4582356.56187543
6411,-4580789.47398587
6412,-4582723.611086511
6413,-4586124.490249602
6414,-4583341.906923411
6415,-4587667.170980898
6416,-4581286.491905111
6417,-4579510.341012981
6418,-4583776.838445286
6419,-4586376.774938581
6420,-4578466.990484979
6421,-4578537.9304357385
6422,-4582344.507858383
6423,-4583370.405664982
6424,-4582266.725334302
6425,-4582322.09887175
6426,-4579806.561961653
6427,-4577136.88960562
6428,-4577197.525316075
6429,-4576510.547971544
6430,-4579441.323908421
6431,-4580070.411525462
6432,-4577454.933971249
6433,-4580161.959367398
6434,-4584230.215945495
6435,-4577834.543423591
6436,-4575242.855833237
6437,-4579786.624803714
6438,-4577639.030744146
6439,-4576174.601767383
6440,-4579571.782985378
6441,-4577950.031743853
6442,-4577826.491623374
6443,-4577539.572298751
6444,-4573893.764188346
6445,-4575326.886831344
6446,-4577373.008758437
6447,-4575327.4891126845
6448,-4574277.637177076
6449,-4575348.450140147
6450,-4579747.049404946
6451,-4570321.1251369035
6452,-4575603.732667425
6453,-4571745.397571696
6454,-4572649.531737824
6455,-4576367.708029023
6456,-4573756.544912363
6457,-4570974.631532322
6458,-4573188.083855911
6459,-4570331.244089329
6460,-4571730.511648191
6461,-4571810.759957563
6462,-4571581.638558005
6463,-4575292.2784641795
6464,-4571103.018534904
6465,-4572398.563817463
6466,-4570394.677670592
6467,-4573247.282340853
6468,-4570390.770844616
6469,-4569533.348221162
6470,-4564566.357982523
6471,-4568764.313665294
6472,-4565423.610688028
6473,-4569766.985222699
6474,-4567214.930088591
6475,-4567631.423447689
6476,-4563844.534468491
6477,-4567809.88122135
6478,-4564017.567059856
6479,-4567383.195764522
6480,-4568309.938682456
6481,-4570958.407690384
6482,-4569167.103975689
6483,-4567599.518751508
6484,-4569776.241773767
6485,-4566293.545911842
6486,-4568940.01382889
6487,-4566760.967924468
6488,-4565963.78690368
6489,-4566045.06677808
6490,-4565701.822554252
6491,-4562652.154693382
6492,-4566560.630017303
6493,-4562763.629754248
6494,-4563626.127129508
6495,-4561345.006595548
6496,-4558666.639546845
6497,-4565449.157688977
6498,-4564429.392626233
6499,-4560383.307328077
6500,-4565722.454914205
6501,-4558598.637560219
6502,-4565845.290281571
6503,-4564123.0199257275
6504,-4559520.460986228
6505,-4562317.964808095
6506,-4559779.888864975
6507,-4563567.684331717
6508,-4560998.747709683
6509,-4559508.91853602
6510,-4560621.6051842235
6511,-4556847.757370606
6512,-4561780.832385021
6513,-4557750.45613558
6514,-4553696.222136939
6515,-4562802.987278794
6516,-4559149.580206088
6517,-4556095.489987494
6518,-4556715.060363385
6519,-4558414.062812255
6520,-4556741.975876074
6521,-4558086.026478584
6522,-4553171.006082007
6523,-4559196.787026784
6524,-4554744.934484468
6525,-4557226.7282586545
6526,-4559370.195305359
6527,-4557974.625320337
6528,-4557832.3502573185
6529,-4556448.350865837
6530,-4551197.144009555
6531,-4554806.474049281
6532,-4554429.429486279
6533,-4556521.747352268
6534,-4558878.382021891
6535,-4557445.998443991
6536,-4560073.727169024
6537,-4556570.822865983
6538,-4553967.374870057
6539,-4556108.622795814
6540,-4556818.768324639
6541,-4555235.320105015
6542,-4552948.305731331
6543,-4551334.026712946
6544,-4556395.4796872465
6545,-4548244.1455617845
6546,-4549118.4866791535
6547,-4548888.426080477
6548,-4555019.320158856
6549,-4553993.6563188955
6550,-4554033.984970987
6551,-4551780.022590851
6552,-4551106.846152138
6553,-4549363.5559872445
6554,-4552063.514301216
6555,-4552057.557391592
6556,-4553242.715284985
6557,-4553158.379963676
6558,-4551424.168272793
6559,-4545775.69415962
6560,-4549601.2385680685
6561,-4550119.363553711
6562,-4548655.492144716
6563,-4552772.901131531
6564,-4553306.990249472
6565,-4541927.004700542
6566,-4545490.327133978
6567,-4543597.578569093
6568,-4544318.739085906
6569,-4546589.302682625
6570,-4550408.790303803
6571,-4543809.189731819
6572,-4545097.212926641
6573,-4547876.078569268
6574,-4546195.808538332
6575,-4544866.9683123715
6576,-4545558.087651366
6577,-4540568.546396912
6578,-4544689.935931457
6579,-4547417.427392169
6580,-4548251.512561336
6581,-4543720.3400521055
6582,-4540512.095717634
6583,-4543777.441636457
6584,-4544867.887518949
6585,-4543737.321673513
6586,-4546360.306578889
6587,-4540533.446335165
6588,-4542905.593004168
6589,-4545060.0030348245
6590,-4539752.658370553
6591,-4545422.892150758
6592,-4542331.983230879
6593,-4541158.855492078
6594,-4541734.280260819
6595,-4539350.04004403
6596,-4542958.764037227
6597,-4545737.386192129
6598,-4544473.576288199
6599,-4542942.575313984
6600,-4540925.587097961
6601,-4542261.970366396
6602,-4537670.927977898
6603,-4540500.543137428
6604,-4541671.152995839
6605,-4540449.068063839
6606,-4538404.639564205
6607,-4540943.767809901
6608,-4538989.138439793
6609,-4539942.7546213195
6610,-4541223.052479061
6611,-4537704.107404217
6612,-4541866.640460123
6613,-4534674.101746379
6614,-4542358.3137788465
6615,-4534130.41460724
6616,-4540592.9885513745
6617,-4533863.771346477
6618,-4535270.816237844
6619,-4539590.573167497
6620,-4538672.859947471
6621,-4535851.775145413
6622,-4534385.216682525
6623,-4538654.818871391
6624,-4535846.060221881
6625,-4535728.442361602
6626,-4534372.393821193
6627,-4533577.565165809
6628,-4536864.966199163
6629,-4534877.423230343
6630,-4537567.925437891
6631,-4531279.265603739
6632,-4531465.685061947
6633,-4532078.851170785
6634,-4536526.158860823
6635,-4531237.839641637
6636,-4535507.208250496
6637,-4534176.995737843
6638,-4528444.136552974
6639,-4532483.454941941
6640,-4538891.862278744
6641,-4529176.51757364
6642,-4533198.54778927
6643,-4531159.6153063355
6644,-4527032.560060318
6645,-4530790.107655037
6646,-4530332.94137392
6647,-4534927.145945395
6648,-4534104.782709105
6649,-4530748.0026737405
6650,-4526135.4726712005
6651,-4525583.570357897
6652,-4527586.807121705
6653,-4533034.005138761
6654,-4526960.532134088
6655,-4527671.425851527
6656,-4526018.809680355
6657,-4528543.3079330325
6658,-4529205.941000087
6659,-4523776.1572029805
6660,-4527289.619015842
6661,-4527385.897034527
6662,-4524548.611148486
6663,-4528947.106987371
6664,-4525267.231547453
6665,-4529342.641769156
6666,-4524473.376678354
6667,-4532160.888179678
6668,-4525576.246079697
6669,-4525994.469436598
6670,-4522271.96692942
6671,-4519952.257606268
6672,-4522875.584710106
6673,-4524593.171790278
6674,-4522911.357844808
6675,-4522860.859308111
6676,-4522685.140872598
6677,-4525909.463567754
6678,-4523845.731392916
6679,-4519394.255168558
6680,-4524445.705249534
6681,-4524945.472726346
6682,-4523142.0065633515
6683,-4523727.839131295
6684,-4521029.171914096
6685,-4523252.969791213
6686,-4522274.743210235
6687,-4520471.335614758
6688,-4521684.688352438
6689,-4519058.391282399
6690,-4520863.058918596
6691,-4520213.487775871
6692,-4515455.545078997
6693,-4526051.830627608
6694,-4519315.376694543
6695,-4516113.915727348
6696,-4523905.887527645
6697,-4517382.999143937
6698,-4522286.408331898
6699,-4519731.100647851
6700,-4523752.401177268
6701,-4517426.375977874
6702,-4524125.288241432
6703,-4516835.156670016
6704,-4516522.0676333485
6705,-4520139.91169395
6706,-4521957.374898237
6707,-4518693.179187655
6708,-4516775.581484679
6709,-4519309.841055239
6710,-4517300.182615122
6711,-4515766.98843702
6712,-4519048.704173046
6713,-4519259.514659329
6714,-4520405.30840144
6715,-4515472.954728263
6716,-4516455.320340777
6717,-4516996.492380461
6718,-4515463.918724178
6719,-4518879.155042927
6720,-4519031.586201925
6721,-4516543.219294009
6722,-4514461.643521891
6723,-4512238.466953385
6724,-4515531.44982162
6725,-4513366.092833915
6726,-4516905.765526823
6727,-4515521.668783751
6728,-4517280.501905966
6729,-4513386.027971677
6730,-4512498.836694028
6731,-4518037.957387371
6732,-4512010.654020146
6733,-4510981.750860099
6734,-4512643.660286343
6735,-4513385.703660089
6736,-4511458.967015291
6737,-4510434.845635792
6738,-4514108.057369833
6739,-4511868.063439905
6740,-4507684.939762839
6741,-4507391.152785585
6742,-4513075.377217236
6743,-4513058.565117239
6744,-4509823.569537268
6745,-4511682.815847578
6746,-4512258.465775001
6747,-4510239.809601908
6748,-4510239.7132934155
6749,-4512290.205720819
6750,-4510902.566630408
6751,-4508935.790982965
6752,-4512066.456602546
6753,-4505677.428238297
6754,-4512804.885427532
6755,-4506896.784372994
6756,-4509862.822762332
6757,-4509553.781894056
6758,-4508674.461234939
6759,-4506664.945552003
6760,-4509467.624577414
6761,-4509442.77353074
6762,-4507816.770027941
6763,-4504501.0053883735
6764,-4504097.694546281
6765,-4503303.956133698
6766,-4505673.475143123
6767,-4504757.540759285
6768,-4505192.590298129
6769,-4500244.8994485615
6770,-4502098.875021184
6771,-4503789.723341464
6772,-4507308.3362403475
6773,-4502293.181144354
6774,-4503519.939179886
6775,-4503744.990376594
6776,-4504849.623704452
6777,-4507309.420223432
6778,-4505376.461053967
6779,-4503914.595993546
6780,-4506551.869192562
6781,-4502742.405799212
6782,-4506047.977070608
6783,-4500962.818099232
6784,-4499351.299815819
6785,-4500292.043291556
6786,-4504079.403306151
6787,-4497646.668100004
6788,-4501348.774124038
6789,-4497846.686765603
6790,-4502832.498118496
6791,-4501263.070073783
6792,-4500026.254473522
6793,-4503541.808308882
6794,-4498735.470261392
6795,-4499853.125550696
6796,-4499460.4496334065
6797,-4501447.468809655
6798,-4502124.682864019
6799,-4497538.365855164
6800,-4502053.94876786
6801,-4496873.872000624
6802,-4496748.053207322
6803,-4501265.171914333
6804,-4496491.664233986
6805,-4497411.50837402
6806,-4500138.508470298
6807,-4494599.925679191
6808,-4497028.140969986
6809,-4499347.542805108
6810,-4491696.52859816
6811,-4493593.19310406
6812,-4494533.507501999
6813,-4493733.11109662
6814,-4497444.122118434
6815,-4493457.356395026
6816,-4496830.396379597
6817,-4494675.594648706
6818,-4489108.361741273
6819,-4490846.402377978
6820,-4493053.169004255
6821,-4490463.616366587
6822,-4495636.538075713
6823,-4489392.887042165
6824,-4491362.55613337
6825,-4491149.898124766
6826,-4492244.439323692
6827,-4492791.64113728
6828,-4495329.60689053
6829,-4489865.039886028
6830,-4490668.092960646
6831,-4493611.896247108
6832,-4490554.677098729
6833,-4488584.218646689
6834,-4486745.032716493
6835,-4491740.753466876
6836,-4491932.921644363
6837,-4487546.133331939
6838,-4490167.653755228
6839,-4492299.239135954
6840,-4485751.873875069
6841,-4494000.374196134
6842,-4488082.562709353
6843,-4488745.98775713
6844,-4488508.972989481
6845,-4486130.462495408
6846,-4488759.69686903
6847,-4485571.620498
6848,-4489527.807383414
6849,-4487621.10694483
6850,-4490829.773158306
6851,-4488071.802594658
6852,-4488974.73533146
6853,-4488794.8665180085
6854,-4483203.833195272
6855,-4487144.040501893
6856,-4488007.057238498
6857,-4487467.884095115
6858,-4483916.8948460845
6859,-4485578.673537149
6860,-4486151.338714867
6861,-4485196.582133364
6862,-4479381.7660220135
6863,-4485015.314883265
6864,-4484226.089671973
6865,-4483884.613449219
6866,-4483953.955162477
6867,-4484722.1326051755
6868,-4483076.694854305
6869,-4484069.108680475
6870,-4486671.576792218
6871,-4480204.643465224
6872,-4480102.706735986
6873,-4483034.219745143
6874,-4481076.382675779
6875,-4484671.952189926
6876,-4484984.880128495
6877,-4478423.143532322
6878,-4479593.917266293
6879,-4481421.363705149
6880,-4479624.490385412
6881,-4481691.068700363
6882,-4484400.553005777
6883,-4479286.808888248
6884,-4481580.663691077
6885,-4479412.673047328
6886,-4474869.558756276
6887,-4482084.877940322
6888,-4478753.256904118
6889,-4484683.440005918
6890,-4482764.409545512
6891,-4481151.8804206615
6892,-4473436.109704036
6893,-4476677.374876889
6894,-4482341.259727815
6895,-4478942.706146415
6896,-4481248.694473784
6897,-4476453.932556365
6898,-4478627.773762498
6899,-4475253.151923313
6900,-4473903.797396707
6901,-4481569.344553666
6902,-4481761.947700887
6903,-4478279.93319854
6904,-4476503.099430119
6905,-4478774.989291446
6906,-4480424.989054783
6907,-4477538.217881295
6908,-4472485.112152006
6909,-4473827.937327683
6910,-4472637.446805441
6911,-4474147.930060947
6912,-4478689.708936883
6913,-4473084.106382791
6914,-4475499.756957302
6915,-4474336.965325382
6916,-4472637.844177703
6917,-4474515.0142233465
6918,-4475367.086994586
6919,-4470731.7935448745
6920,-4470372.260897545
6921,-4472193.548594827
6922,-4479670.778366013
6923,-4472712.41319531
6924,-4473731.419081554
6925,-4472326.487535023
6926,-4476655.853958154
6927,-4475706.796394994
6928,-4474842.909308506
6929,-4470237.985255366
6930,-4471337.731583506
6931,-4470172.476487688
6932,-4472321.155763686
6933,-4472423.82719435
6934,-4471925.207211854
6935,-4470325.112278529
6936,-4467911.577423666
6937,-4471525.524256222
6938,-4469483.912480374
6939,-4471692.801956286
6940,-4468226.49934278
6941,-4473343.2610727325
6942,-4472545.867214477
6943,-4468025.566010245
6944,-4466442.221859445
6945,-4470881.226723953
6946,-4468092.437731258
6947,-4467498.45263687
6948,-4470421.617662209
6949,-4468799.102558934
6950,-4467102.664246502
6951,-4469420.2793749655
6952,-4470261.513509012
6953,-4467019.1668869415
6954,-4467953.288682254
6955,-4465974.357647517
6956,-4471695.044348497
6957,-4463748.642951845
6958,-4468906.464074838
6959,-4465491.54542659
6960,-4463793.017389074
6961,-4466048.34063519
6962,-4465792.082767346
6963,-4463131.107719087
6964,-4463823.507316542
6965,-4468645.578927979
6966,-4464861.5845060665
6967,-4464000.523483901
6968,-4461216.966801862
6969,-4466643.21293335
6970,-4462112.394740902
6971,-4468021.364848685
6972,-4462153.549952436
6973,-4465342.885232182
6974,-4462707.549729696
6975,-4469186.360585295
6976,-4464356.4178253515
6977,-4463332.7226674585
6978,-4463046.133253345
6979,-4462866.735547411
6980,-4460430.927522797
6981,-4465263.273619958
6982,-4457303.801968887
6983,-4459101.237190627
6984,-4459898.961221375
6985,-4460722.045914175
6986,-4461999.996150331
6987,-4457678.009622257
6988,-4461044.123542118
6989,-4463611.5078033
6990,-4456053.775678203
6991,-4459866.051496638
6992,-4464100.950127393
6993,-4458951.100894234
6994,-4459127.8530496275
6995,-4463824.659278639
6996,-4460706.181079271
6997,-4461592.971341663
6998,-4463153.406008479
6999,-4455854.037965297
7000,-4459223.979116325
7001,-4457482.621658404
7002,-4453616.245250552
7003,-4456790.674778152
7004,-4455032.3082730975
7005,-4455939.134624653
7006,-4456862.686988815
7007,-4461359.212971702
7008,-4453489.077206585
7009,-4457406.267932643
7010,-4456187.888094945
7011,-4457477.543711513
7012,-4460571.6890964415
7013,-4453378.11872153
7014,-4455325.210721634
7015,-4454008.758002441
7016,-4449795.514768551
7017,-4457918.776595111
7018,-4455869.301721387
7019,-4454366.200596096
7020,-4454509.112342313
7021,-4455759.5728991525
7022,-4454661.653619427
7023,-4454127.316584084
7024,-4449331.413988402
7025,-4455052.345545513
7026,-4452166.107901482
7027,-4449449.404276354
7028,-4453776.450293414
7029,-4453373.026384191
7030,-4451896.460797374
7031,-4451175.582784658
7032,-4448705.552671257
7033,-4454113.5750453435
7034,-4457733.722584972
7035,-4456067.967937837
7036,-4452066.473854809
7037,-4452893.680703554
7038,-4450854.949575673
7039,-4449352.640239805
7040,-4448862.577099706
7041,-4454131.253391868
7042,-4450986.807020918
7043,-4450254.505670871
7044,-4445264.512629468
7045,-4449430.370740165
7046,-4452866.346525157
7047,-4444751.870416421
7048,-4447628.731410016
7049,-4448821.33828581
7050,-4452499.746095854
7051,-4446215.911751329
7052,-4445604.946629801
7053,-4445096.536573731
7054,-4445964.378197326
7055,-4443871.606585439
7056,-4449757.572277927
7057,-4445833.370168075
7058,-4446470.2722770525
7059,-4452142.774078486
7060,-4443272.322905314
7061,-4444771.677666216
7062,-4446383.2079224475
7063,-4445751.464246119
7064,-4446050.205388539
7065,-4443863.432810968
7066,-4445399.041476147
7067,-4446286.37227802
7068,-4447439.91995491
7069,-4442763.809023656
7070,-4442908.712741705
7071,-4443057.847854921
7072,-4439257.4628441045
7073,-4442004.500725924
7074,-4444253.532921059
7075,-4443833.657171908
7076,-4442917.389273682
7077,-4444813.066130065
7078,-4444816.706141926
7079,-4438830.999430979
7080,-4445466.8620866835
7081,-4441892.993031904
7082,-4442945.785357116
7083,-4441270.726043888
7084,-4440226.652651926
7085,-4439101.325536006
7086,-4443122.780294821
7087,-4438858.567334856
7088,-4439452.800052484
7089,-4440222.608597691
7090,-4439985.28386906
7091,-4438557.802594305
7092,-4438707.4104879275
7093,-4434885.29628138
7094,-4440478.730398907
7095,-4434247.344474093
7096,-4435006.649046962
7097,-4442815.764705052
7098,-4439829.896088235
7099,-4437409.686977309
7100,-4438403.684969756
7101,-4437369.171221099
7102,-4434849.002524224
7103,-4438507.49166057
7104,-4438406.542805799
7105,-4435441.236476354
7106,-4434157.4777517095
7107,-4435652.325433801
7108,-4438225.374300012
7109,-4437215.136614162
7110,-4437973.130559989
7111,-4438463.012069955
7112,-4433588.086335459
7113,-4439832.733606789
7114,-4433870.399906302
7115,-4439620.687336965
7116,-4433298.202989435
7117,-4436081.307233161
7118,-4432898.67664899
7119,-4434233.389150275
7120,-4433473.600046443
7121,-4435134.83391461
7122,-4432572.443178267
7123,-4429892.820684445
7124,-4431054.560798041
7125,-4435751.988630457
7126,-4434968.053570946
7127,-4433138.638027616
7128,-4433686.704308124
7129,-4437686.334664001
7130,-4435753.195778451
7131,-4432340.588097339
7132,-4431416.159917367
7133,-4436544.52129641
7134,-4430230.149340181
7135,-4430821.189660273
7136,-4434537.638580744
7137,-4427404.113578487
7138,-4428213.060029574
7139,-4428905.817161597
7140,-4425744.89559576
7141,-4428223.743056982
7142,-4428563.248136822
7143,-4429629.291913519
7144,-4426401.939078598
7145,-4427717.027857222
7146,-4427532.285228902
7147,-4425651.532718888
7148,-4427887.918709377
7149,-4431933.001829821
7150,-4426780.160860949
7151,-4425356.284670622
7152,-4430498.183113942
7153,-4428519.400708865
7154,-4427616.105609923
7155,-4429567.536107589
7156,-4425675.794939537
7157,-4425787.764532601
7158,-4426668.968679398
7159,-4425511.322266493
7160,-4432421.407151255
7161,-4428031.895159794
7162,-4427651.856053764
7163,-4426273.653905424
7164,-4425671.925905624
7165,-4425734.055846167
7166,-4429494.707028933
7167,-4427865.54146172
7168,-4428240.896048518
7169,-4424163.125227939
7170,-4425113.099160558
7171,-4425785.839845019
7172,-4427449.364624085
7173,-4421417.49814918
7174,-4428321.792441461
7175,-4423863.065518085
7176,-4423644.520866076
7177,-4424391.712282666
7178,-4425184.005855784
7179,-4420678.101406459
7180,-4422377.629795378
7181,-4423366.274704993
7182,-4425267.834554759
7183,-4420841.428392904
7184,-4428300.8791759815
7185,-4423015.122271289
7186,-4423738.658018615
7187,-4423571.2850135835
7188,-4424452.970795653
7189,-4420383.248287287
7190,-4419643.4518969655
7191,-4418694.512378958
7192,-4418131.385868116
7193,-4419731.433018552
7194,-4419858.340401395
7195,-4418021.579617098
7196,-4424126.383513826
7197,-4417511.83744832
7198,-4420535.950780769
7199,-4419871.582146834
7200,-4421943.646667391
7201,-4418093.264927232
7202,-4417227.514015504
7203,-4420764.9330335185
7204,-4418243.229193702
7205,-4418675.591601519
7206,-4418527.359828255
7207,-4421893.503416963
7208,-4423788.359982241
7209,-4421004.068726729
7210,-4416403.854862803
7211,-4418911.908126243
7212,-4417922.878727793
7213,-4421523.6828842405
7214,-4418012.045774248
7215,-4413199.690904611
7216,-4418055.248098424
7217,-4412390.4565454945
7218,-4416139.978557294
7219,-4411954.6465244
7220,-4418154.469604571
7221,-4418074.583663571
7222,-4412504.971214288
7223,-4417532.849783433
7224,-4413403.309399445
7225,-4419772.492310083
7226,-4416148.796815545
7227,-4411641.858892944
7228,-4415137.627247
7229,-4412695.869159892
7230,-4413005.5358271245
7231,-4410633.932588322
7232,-4414920.146420921
7233,-4411565.8425447
7234,-4415502.751371123
7235,-4409382.434816802
7236,-4414143.621032237
7237,-4414064.071907703
7238,-4412753.81259347
7239,-4410221.378073369
7240,-4413088.227868271
7241,-4410618.463624509
7242,-4413011.25513199
7243,-4414345.201966782
7244,-4413289.2215112625
7245,-4410247.588157652
7246,-4415159.087825316
7247,-4409518.212846828
7248,-4412625.517409521
7249,-4413367.429282117
7250,-4409116.360197117
7251,-4411184.33307416
7252,-4411595.806530274
7253,-4407541.449953138
7254,-4410198.751891351
7255,-4408414.491222969
7256,-4412434.46092036
7257,-4409219.660720717
7258,-4403008.100302041
7259,-4410342.302749655
7260,-4408133.92054846
7261,-4407979.468141757
7262,-4408756.825229853
7263,-4405786.256962693
7264,-4409764.7555325385
7265,-4406655.123652388
7266,-4407872.6320288945
7267,-4403364.199257232
7268,-4405106.750371112
7269,-4403319.10648841
7270,-4405777.313304298
7271,-4406149.217990541
7272,-4405059.019015813
7273,-4407615.260442406
7274,-4400923.902360679
7275,-4409041.55546013
7276,-4402211.154996192
7277,-4409994.980222926
7278,-4401560.0539059965
7279,-4402519.361606319
7280,-4402450.645252785
7281,-4403304.776174422
7282,-4405346.3768349765
7283,-4404669.271182088
7284,-4403243.042742344
7285,-4399532.808348863
7286,-4406923.030484234
7287,-4402238.911092491
7288,-4402461.413485425
7289,-4401530.732007115
7290,-4403802.16194975
7291,-4399061.5600608345
7292,-4405454.075080662
7293,-4406379.431441554
7294,-4400950.648684963
7295,-4403921.955187088
7296,-4402478.390024032
7297,-4400217.58690241
7298,-4397608.8484198265
7299,-4401971.531576587
7300,-4398961.807367278
7301,-4402825.531196686
7302,-4401491.545735
7303,-4401250.436396359
7304,-4399108.231859382
7305,-4401719.884450944
7306,-4397562.972522018
7307,-4400358.2206995385
7308,-4399414.182724564
7309,-4394354.523421577
7310,-4394769.709928497
7311,-4398330.699948194
7312,-4401106.812963318
7313,-4398161.652129844
7314,-4400063.665518087
7315,-4395084.066735019
7316,-4395634.287010981
7317,-4396373.232391866
7318,-4395900.528547571
7319,-4396419.830936681
7320,-4400058.746727995
7321,-4399199.138189366
7322,-4391118.873018476
7323,-4398516.024703688
7324,-4393774.390837054
7325,-4394809.570853969
7326,-4394361.2906327415
7327,-4400505.082052455
7328,-4396326.34999709
7329,-4398313.3495665975
7330,-4395504.568098942
7331,-4395909.256833639
7332,-4389227.168690431
7333,-4393388.453474328
7334,-4390466.753001626
7335,-4389837.841246659
7336,-4392399.366399428
7337,-4391370.338434795
7338,-4390585.5933906045
7339,-4394298.329605097
