,sigma2,mu,tau2
6081,239.84197105025976,238.44816867332128,752.4419449172973
6082,239.920643140249,236.87466745479222,386.6095345648157
6083,239.71714815404158,240.0561364528256,532.9600087954527
6084,239.7968018913923,236.8317510026636,435.6054038613715
6085,239.99116119128496,236.15751589380594,584.1858560968878
6086,240.25531345281073,235.4772049044658,411.3192217542181
6087,240.43503833098003,242.1018348341179,308.86436806721446
6088,239.86084889765542,238.3899921215044,391.70989907766307
6089,239.66051005786383,235.82562185820603,446.7490325648425
6090,240.38609441249932,230.54339954716403,472.29512048541716
6091,240.1753174765653,243.68477963259826,655.1408231441213
6092,239.56223807997588,240.8605926721598,473.96686463375903
6093,240.08694394212284,241.10290402873858,668.4720250132178
6094,239.89793327432767,239.90625365938703,453.84687662792766
6095,240.6246490797291,235.68351660061865,365.132014155455
6096,240.2511160724103,235.7576811698754,334.35810647425455
6097,240.03382786491605,242.3209804359829,426.5109152230462
6098,240.17764569917313,241.92009931583746,436.8288139314629
6099,240.35357781083238,243.44534160554738,418.8407385986565
6100,239.95878903722468,237.22334801537136,356.1602283332883
6101,240.00481687714736,233.87427497793766,398.43536377595296
6102,240.95644121036852,242.20272853785963,600.0244605847107
6103,240.3485953161962,231.842580805256,476.1958307044537
6104,240.30692492546655,241.41811824635099,338.09843708984675
6105,240.30036177609676,241.77664293026058,656.6153049943706
6106,240.74795210140545,238.97815656199137,496.0055092300114
6107,240.25450926446962,237.8055075145018,365.4394740923408
6108,240.38475008954018,239.66146663241327,437.969981738258
6109,240.28906543003234,238.30183192520448,342.10693585958103
6110,240.34074265777568,238.72904550429286,424.9032912427932
6111,240.6948178882441,242.9428161488039,406.14019251830524
6112,240.64996156343727,244.56529032342516,422.6392611046752
6113,239.79958932724625,242.16496908120303,614.0179829716399
6114,240.5688737255801,241.61433533080466,607.7047567554043
6115,240.34364066125596,233.62135112619995,450.7449405687455
6116,241.4464257072527,238.17531905761658,575.1284724797341
6117,241.09116568934002,242.93798591855898,393.6072239826658
6118,241.25423314003115,236.8030391564071,481.4021687794835
6119,240.4801245049436,236.4427853854094,481.67733410463575
6120,241.21578434134386,240.06884020823873,576.277925030478
6121,240.89622263066798,238.18185912895171,581.8913363075588
6122,240.77427419122364,237.97160411985593,263.60071330457896
6123,240.68532575918042,236.68210049488223,347.03908356139556
6124,240.96723033649704,234.28806307984001,451.43399704503054
6125,241.07830999251135,239.48365162970623,291.20774276044415
6126,241.09633364842117,231.4710061705504,561.315234228182
6127,241.07847851424842,233.85478521155727,461.54311143407847
6128,240.90883508785979,242.19125943706916,494.97201646057437
6129,240.69416217921395,234.51549335364004,444.64790099340877
6130,241.67829766122733,237.93634406034252,659.9578744370874
6131,240.93710090105597,233.2435209829793,407.77024700146535
6132,240.84053377998697,234.21970964882345,461.8728750941335
6133,240.97099902714046,237.20915051074869,305.8863412840091
6134,241.01611290427067,236.74491877187876,558.8481113113362
6135,241.1643089315865,242.28329469668708,314.31695289937386
6136,240.47102252201654,236.5029396770187,532.2755800418269
6137,241.55288403029311,243.27944074712258,320.73904356472065
6138,241.0971082454417,241.8610184927772,486.0414226219588
6139,241.03659718767435,245.10407127444194,335.38503866387003
6140,241.18556900452936,236.0192967929921,387.38222431280695
6141,240.82814545632664,236.5996595864957,325.40858083143223
6142,241.6636504119672,239.80700378754517,496.15842611303447
6143,241.2219768395437,239.25267373998926,435.3457914726953
6144,241.12718312242836,242.7793982496231,551.2353209835875
6145,241.74535273507107,233.71255563601198,459.6855741734259
6146,241.61915645289614,243.89502188638218,413.42321067320864
6147,241.39289481967265,239.37816004934504,466.9624065260011
6148,241.10118127203395,237.45187523579824,372.0084604597694
6149,241.8621728298448,239.04044070155138,423.5539321104145
6150,241.81184947834302,235.67186873894678,434.734063718472
6151,241.45725058774238,232.74717474411833,395.15270131188436
6152,241.33718393542662,244.50296377747034,373.2708815609708
6153,241.61433690535026,241.67993992195113,347.8038091401181
6154,242.41913645816192,241.37183254969526,383.7122240654119
6155,241.9404882849128,230.4920551272578,496.09366808298694
6156,241.84403616542522,228.7334621570877,500.1539972033961
6157,241.43043760398763,246.28438052589988,687.4366913237963
6158,241.57881025008066,235.51406307857624,401.8803048454518
6159,241.65411041146874,238.7861529517954,387.9566596121312
6160,241.44764573519723,240.89415658405716,394.54328687155555
6161,241.47474082118322,236.56029784410597,303.6228284946203
6162,241.66651855806708,238.45360605763153,456.20043157296897
6163,241.38145182226893,232.55700921125637,409.1996865604064
6164,241.7507740240484,236.84076874587387,362.1109087610237
6165,242.0427524168236,239.70453698125456,480.7417582920315
6166,242.03349709511855,247.73745749502038,726.4039055514586
6167,242.172618007881,239.96985447150374,429.456217139522
6168,242.0899892092433,243.76947126716956,444.50548700524706
6169,241.85856655017227,239.08804475576707,543.1696708977797
6170,241.83161824815835,234.69954278665892,505.02048259535496
6171,241.89880800726183,240.35956005896276,323.7356237185819
6172,241.82793910893858,237.29631292063522,387.290090959685
6173,242.25363259038986,250.363798692919,491.0370968242677
6174,242.0212314620021,239.84625321447243,416.041702163781
6175,241.89401972780516,245.16720510858732,569.2062840714987
6176,241.8417931748567,239.8067757290126,450.62566596281175
6177,242.73655247694344,230.8979668697361,357.8725934285322
6178,242.0860711413239,237.80026436556005,266.2272537269734
6179,241.9864157316099,234.0551706640961,526.4567259568155
6180,242.07801666249202,229.76900139712757,734.9501526960801
6181,242.78806682635772,245.88473350629076,517.3024334411857
6182,242.2148319326401,231.97958662967994,357.2569325136707
6183,242.32883665132843,242.74309056353985,420.03289558123214
6184,242.1703089428813,231.50655982962192,549.196006592096
6185,242.6832474464884,233.82899108582478,459.75776610942904
6186,242.12816214984656,233.73735843174535,431.5178126827411
6187,242.75264338863727,234.54998994143298,439.0515077770413
6188,242.33013215316015,235.20087339443984,311.6021587572755
6189,242.58861193366414,239.0165764616454,497.109281843887
6190,242.33533473566004,237.25685569660678,548.9807732875449
6191,242.49611964116193,245.69677025487397,491.23672270791525
6192,242.704770127999,233.227113893283,326.94425092433187
6193,242.46016224083112,238.1821439428108,424.6496729325376
6194,243.06528835160043,241.58042874395278,345.87436899324433
6195,242.33749800873585,240.3321168610217,363.11245550985564
6196,242.47943634221366,242.77588745632315,502.3940006750174
6197,242.64043597981097,239.02939074418265,564.5456761103553
6198,242.55061158979768,242.1912595996622,470.24050403771037
6199,242.5123957756375,237.77542949375368,398.98647033009877
6200,242.6771353881403,239.62527913833807,351.42243991144227
6201,242.91958527927864,243.16773529828347,347.28796758181954
6202,243.0031429807015,243.0961499395625,584.3428425754462
6203,243.16203831946925,238.55835851844407,426.8243000647433
6204,242.96169789449175,239.71735912017334,371.207842944329
6205,242.94100254554587,239.38788701919358,388.43589872911264
6206,242.80756155336493,231.93439108562745,285.4550903025015
6207,242.7329611179332,245.54976804004752,520.7379795877539
6208,242.51631100615901,241.77533820248686,615.2978802270538
6209,242.79078339476703,236.6676131507511,462.73540691302514
6210,242.82079321187777,239.53354250814337,300.3666672747291
6211,243.0255735505696,237.4019341455932,717.9425070141666
6212,243.02474508882193,235.1608593117093,418.7705511897023
6213,242.65819515873122,234.67897344411654,657.1934857513667
6214,243.18010663305867,236.13548820090304,281.1548275074532
6215,242.83610828506457,237.88072696589524,491.9926421899451
6216,243.2491812849711,239.1499390233771,420.88936460408155
6217,243.0346020694254,238.71389273998827,337.5597814970321
6218,242.94444579350468,244.14699743667407,840.7957518844792
6219,243.12398166564114,236.49523028822514,862.2380119331556
6220,243.54610749688257,239.0411690617264,421.9040150558934
6221,243.1655664301188,235.02657142137943,320.26562981995454
6222,243.6073328618652,236.22209653151867,340.6253558392018
6223,243.37533048666626,243.91324050243597,529.0804352811732
6224,243.00616626892784,234.08403851483817,571.2034250537102
6225,243.57269797258226,234.59055559410132,568.383877086977
6226,242.98115049723538,241.43982290760374,630.8497070149157
6227,244.07321174164665,235.74157295053618,632.0397216406626
6228,244.1846377372229,240.09123541469708,409.12936531442716
6229,243.3461096544409,237.03660736665637,287.41737548785517
6230,243.27691228886107,237.55122017913232,534.9399739787386
6231,243.45849355050697,235.57531350823064,675.2102366658454
6232,243.3235039661941,242.26420653661663,477.76536231120133
6233,243.39728483098492,238.39912793365684,404.84148969015615
6234,243.54363841875914,238.05808033960585,432.6650813595109
6235,243.47501482135,242.15084795508088,293.0342150078214
6236,243.21991202089845,239.7466069297412,763.703714144477
6237,243.4221349346053,230.442485167904,519.7564381030935
6238,243.63341186984354,241.72241264762135,427.1252041963641
6239,244.02696165377947,237.61353294336385,397.5399402965077
6240,243.97967348535596,239.09037914489045,476.43911491763475
6241,243.81659186029634,238.50886341607654,378.80121485724254
6242,243.73122549009605,241.78047041246654,595.2783261869729
6243,243.8200545269675,238.24659846240098,400.6196977567601
6244,243.67603359343994,235.83778199540936,330.09465685235506
6245,243.56275755561782,234.39883589935351,450.5848591710209
6246,243.7114625593062,240.18555724829548,365.7963953968114
6247,243.9931444521736,241.65838410532555,369.52721102312677
6248,244.36166274534963,234.21562299802727,386.85975124058416
6249,243.7781538315381,245.0155391310844,643.3133040654922
6250,243.8603054280786,241.0590557479206,320.1477728349419
6251,243.9698358825492,247.0712417675488,460.2664672072265
6252,243.99821226044259,241.6595674103685,581.8742446553434
6253,244.41192793442755,239.65188119159728,725.4500641235344
6254,243.9829368857468,241.46383937592748,395.2081025851082
6255,244.61757027975509,244.57765701206148,329.70716995487663
6256,244.33993210141395,239.12259705556687,352.23223486279835
6257,243.9109710226092,237.84548567290818,424.46059271322366
6258,244.22142325698687,241.44100453332,399.07051235483465
6259,243.8012374987846,240.3031448093834,434.9096547368922
6260,244.2174685326206,240.17185652669605,503.2867014160084
6261,244.36896299564881,234.28744580688215,386.73614933644706
6262,244.14856557268905,234.25863362981642,629.2111003804536
6263,244.3397567136824,236.239766532295,602.3939518891934
6264,243.86890500848128,244.95236484633497,420.65220670521336
6265,244.27670640569553,228.33947427745005,318.913388346458
6266,244.20384153145824,231.2955903607003,518.718557228262
6267,244.51157356666772,244.1847192544966,575.3790349938396
6268,244.4372981752361,236.91830816167817,620.9544114062945
6269,244.8894163731251,234.89685554772737,321.734419446048
6270,244.49653933467312,234.72081522940323,474.97115084335974
6271,244.4114882538506,242.36841432452488,393.8397077902765
6272,244.75035659268224,232.10021440534868,426.28879075753497
6273,244.34612285427494,235.9377842090489,538.6062453639519
6274,244.28135088404957,241.76945131830976,410.48268618833157
6275,244.73564606966693,234.7985420137492,637.7018614829857
6276,244.32561926669723,232.67137262916393,453.18329821597575
6277,244.60395824865734,238.69764068932275,408.9234057067086
6278,244.89356977401553,234.51560798932468,506.8539020845535
6279,244.68676250167,234.9414116570888,311.4555363889741
6280,244.72834724253704,234.46134899716776,345.9564699133462
6281,244.58906139482312,235.91968385323008,566.8309843547348
6282,244.8610214304431,232.75971448703976,250.6203725674109
6283,244.7510796943031,240.78888082124598,356.0458927355205
6284,244.47322537126485,245.45787927400005,476.7099354423275
6285,244.46001580444718,242.21248051204253,637.8157137588981
6286,244.89626869783598,237.56613072722195,355.387063630625
6287,244.83928470355542,240.52716441559036,655.6300639325635
6288,243.9319469821991,240.53429935672466,521.4832120973742
6289,244.72655589094842,246.2058817178602,357.9965713907428
6290,244.50431731634555,239.41424424831155,416.3937510811549
6291,244.78216612452354,231.33588660628422,483.38882072313606
6292,244.78889208274433,244.5952276549473,705.104769733288
6293,245.50348322645368,239.96949777548724,490.91971910185185
6294,244.6155868982461,241.80815028081398,655.4227740365974
6295,245.17759520488804,240.2995145397628,343.4525591747909
6296,245.13866849101404,236.2275422650859,495.23052528635185
6297,245.30103685134773,240.47488476242478,369.58191155601963
6298,245.6799476734812,238.88601052279924,392.2724721589228
6299,245.3579472726613,237.93532540198686,323.7018859059127
6300,245.57864075462098,239.43574623619872,418.1847389703114
6301,244.97395922959464,240.84945374354828,366.62902286419944
6302,245.39066904672794,234.35687801234423,571.6318097507078
6303,245.1480419604588,236.90798259952035,437.0195571727651
6304,245.09005793450828,230.44728747837038,366.26639129434875
6305,244.9454315940595,247.59623389532297,562.5976177887312
6306,244.6830476157929,243.8291448257322,539.8728938398275
6307,245.4134199756835,237.9573792291595,499.227995793539
6308,245.26311821775732,237.8472563284663,345.080658943972
6309,244.69073218173048,241.00069821952525,601.5720798489621
6310,245.3419423136355,240.54392257537123,493.376740950336
6311,245.17484332083313,240.4810949609025,610.2332222087828
6312,245.4291920296165,241.18058299619275,442.8994892180629
6313,245.475865147794,234.2706924265335,321.4759310007129
6314,245.43963954029553,229.7900024908833,618.0996999618955
6315,245.54395973424246,237.01056382899029,358.9874307112548
6316,245.8448531735366,234.61382494080505,442.02208841422595
6317,246.19809822206625,235.14318937410303,433.96727040508284
6318,245.77836178465353,238.39881717720564,591.3781943879492
6319,245.50605050160937,239.4422972096534,374.73328257420917
6320,245.68615268267595,228.1194592481242,465.26571806290656
6321,245.7330978576034,238.0824445980481,555.5186079965324
6322,245.856157147136,238.87230722438198,394.63036149958424
6323,245.6132890309453,247.01661018536242,473.7552707755365
6324,245.5978049658772,232.06086252175874,324.9473180663187
6325,245.32870477901142,237.7638760679934,484.56401067050876
6326,245.33595096239873,241.46900651132202,339.8207328397043
6327,245.47617497932393,229.77555628094552,446.3413911514295
6328,245.900467532854,237.49654989345012,535.5264880183366
6329,245.62808053757922,240.53926087578947,374.42941796387646
6330,245.93791153500814,236.77436226422452,893.8009710499895
6331,245.45386281764877,242.7240659343804,304.9869622011419
6332,245.61936066172248,234.60532899108736,401.54426256132075
6333,245.9775114834249,231.7917378749851,435.77814256476313
6334,245.95370003614906,235.7424704165987,285.8148126441122
6335,246.34213681348785,239.2113869050512,269.2077037461804
6336,246.09633609435534,228.30314653411185,554.1650883777232
6337,245.6943862237313,242.9443577016402,423.62006928787946
6338,246.1255130124646,238.2174063695514,445.40681599830225
6339,246.2557610419702,236.3318600902122,452.9805264561885
6340,246.31548314975674,241.95921841767037,549.2745312650896
6341,246.41815187285263,238.4125031450015,459.14245169749415
6342,245.83749228659008,234.02056322455857,554.221392701095
6343,246.21106194432332,232.70347009386504,436.7721121390359
6344,247.01447530636656,237.3172486686034,480.32950299850216
6345,246.19448625256496,244.69416078663815,602.0507456196098
6346,246.2885161249588,235.76102939298679,578.8490188871342
6347,246.29564088483528,233.86524088039718,421.8686283393507
6348,246.24468636839958,241.3611053981651,414.9297211258821
6349,246.41859053694532,239.23874204989662,435.198752318894
6350,246.4058094945607,231.59753239172568,432.02085072519804
6351,246.41449688141404,236.42360669542919,458.96973646076077
6352,246.45923619611543,236.08358022238795,721.5646664930836
6353,246.3402771157008,241.89736609044658,553.3422689686944
6354,246.69024897445786,239.33194664262834,308.25862272241665
6355,246.40367040528014,231.42223312317273,267.348790989137
6356,246.06115274521002,240.81951738119238,290.56911963920095
6357,246.2698711473311,235.71591210338573,461.66725761478585
6358,247.0074597173529,247.05284166220386,474.42887292699083
6359,246.55730278571303,241.10458448046353,416.2321023456983
6360,246.02189599015315,238.88784575388317,568.5514332225193
6361,247.05065830757957,238.48007387030648,793.58672707588
6362,246.62389885854495,238.36142177354225,364.5178969623235
6363,246.44469194337177,238.77649240134755,655.9385900930353
6364,246.2139622862378,234.4904998658893,515.1705836008721
6365,246.81620353674245,234.9185355294733,417.1256249743009
6366,246.57562434404272,232.51551256884886,483.4436147989068
6367,246.90116690435855,223.46589355971383,588.308052184432
6368,246.9936327328551,240.28386072473137,640.4819471475511
6369,246.57773618036512,237.77754814341387,507.51279597797793
6370,247.03814736963443,236.59414785871698,654.760068978622
6371,246.57052795306393,232.05959552964893,454.9463777126091
6372,246.70083079320585,235.3964270777113,517.1121023760163
6373,246.24283546646873,240.76113816525003,467.42934211050607
6374,246.9916364716072,247.44869930171558,561.5924745821361
6375,246.9481832434947,238.91743013239835,442.8924410864419
6376,247.3784848626222,237.2118530718657,451.99521030280306
6377,247.10565184392834,244.48920996669275,399.67479483817334
6378,247.21739259321092,241.1428644764421,276.3645837936773
6379,247.2036978082176,240.30577110383422,561.6871774080134
6380,247.277048396299,244.25300440165987,668.185950561047
6381,246.7288607628887,234.19673366353163,446.460491448375
6382,247.27935443957847,241.11430879404966,315.5544294825527
6383,247.13925098605858,235.7040633294559,659.8157282052152
6384,247.5347869241846,234.04683885706532,394.4821729080068
6385,247.37530866054317,231.10841766508122,426.3306282535839
6386,247.1953834177422,241.35111416001547,524.2567177576708
6387,246.89025081865603,233.76934050710804,317.96408358405705
6388,247.39805295276977,240.68361517757214,275.2648143890378
6389,247.5263747385224,238.1295579636169,373.48535052129705
6390,246.8509679471245,240.34676787941143,782.7541507400872
6391,247.233314919684,236.48268538340287,474.5239076975238
6392,247.1353139038554,231.73367920057058,549.5195549054155
6393,247.33011793512853,242.62010090679667,559.4366326809411
6394,247.37263647520484,239.017114156836,357.92108480124347
6395,247.08045043102163,244.47060337625126,512.9391850107695
6396,247.52664247035233,238.37816685140183,366.31167284618834
6397,247.7746791108816,233.22962195141713,543.1227232863642
6398,247.03436683201988,240.35223751644565,445.6981150096813
6399,247.20629609263318,236.21122387695237,440.8227999005125
6400,247.25492194210554,241.16532034739663,376.45926772846656
6401,247.74309057473488,234.86806970268546,403.4130107587599
6402,247.87967351544893,244.3080410387223,416.08159377857936
6403,247.85412382209645,233.79919095816103,370.5560427937524
6404,247.97480151514304,234.2659254704356,504.28333155948957
6405,247.1507084480098,236.7851994955301,381.74178037164194
6406,248.08824499257173,242.3786676415141,500.27791313978827
6407,247.99813386847427,236.87291137482788,278.1970334586506
6408,247.47570374920812,235.71925870582996,428.16602122452144
6409,248.0802236102096,237.278920293581,456.6162233524269
6410,247.93427897336943,233.59506263741093,424.92694363000896
6411,248.097034682771,236.78146107068835,416.9732111411377
6412,247.8964255957854,238.11095423587798,683.2168396036445
6413,247.54413979987504,238.5072025910268,685.3918482494179
6414,247.8324192453903,233.18381651838592,588.904063367835
6415,247.384983434947,237.27096869255746,608.786816737166
6416,248.0459111984618,236.04602490666213,396.9474458636715
6417,248.23041560694574,233.57161125818905,711.7664576001605
6418,247.78778481958685,241.90749764823138,348.4995493755923
6419,247.51864535756198,233.07520272036652,541.6197964127456
6420,248.33923714510115,239.96432753368555,278.26718843994325
6421,248.33200772898343,237.98012060954179,374.61375671944614
6422,247.93654321650894,237.06273987421906,643.2182940699373
6423,247.83021499486875,233.82057167436284,488.4600895641151
6424,247.94481623649213,239.54022337050708,401.7184134863276
6425,247.9391657130163,237.09695649688797,413.7473077598208
6426,248.2004869748758,239.2690915076053,578.4462213326276
6427,248.47829240561646,240.78067717453825,360.72157838786114
6428,248.47217698485755,243.85870334511634,493.5838918009537
6429,248.54400348239736,241.87559062984676,579.0867522188182
6430,248.23878520953696,239.5794286174827,447.2866298844943
6431,248.17333677491308,237.59539676220209,457.3196129373542
6432,248.4456148895125,237.99047682125956,525.8415114214519
6433,248.1641251033307,232.76923266024605,295.3409032221449
6434,247.74184736859002,241.023697510054,366.594108593967
6435,248.40636585052152,230.3601070854482,684.2351238751526
6436,248.67658683127016,236.035580886843,259.86597115653046
6437,248.20331090883175,236.9002721704623,509.14542530449376
6438,248.42697173012772,231.34663121334737,599.156977900661
6439,248.5796008792126,243.7592219822248,857.5202762566404
6440,248.22587490962573,240.69965163777368,485.05841051528586
6441,248.39485895536313,236.30761637035334,312.89936697517805
6442,248.40774716542407,250.3808609315327,617.8974163524086
6443,248.43764250922837,236.19087791274126,291.7920477489624
6444,248.8183597600804,234.48437605299662,445.6814173591163
6445,248.66871433432297,236.61486037686868,581.3990462100219
6446,248.4552867492312,243.7289695875275,534.7359198013941
6447,248.66876351722746,238.18874181468897,556.8877531532775
6448,248.7784425263611,239.6366585859116,448.11713143796527
6449,248.666688472271,239.70383280194534,643.3224045949942
6450,248.20849583598155,229.5325451464656,484.94848594622886
6451,249.19272678226852,241.07503785461958,318.3884075915721
6452,248.64018099319924,242.3138353047386,549.3236952313727
6453,249.04368477917473,233.81213225907462,657.2671457533124
6454,248.94913694525218,243.50804364698575,445.2543897579369
6455,248.56080120223587,238.94996034196222,333.63771985547777
6456,248.83344437397758,237.66873025970767,317.7946688397495
6457,249.1246663426602,233.05883321660272,442.20485482412346
6458,248.8930249758417,234.29774195613948,541.8911479673789
6459,249.1923681185444,239.67417294977136,256.8396888111159
6460,249.0457297251027,239.79232493649047,480.49516217833843
6461,249.03747820929038,242.64451087038458,596.9290628637547
6462,249.06155938191213,240.8569528550345,571.913901438633
6463,248.67374727746528,231.15473291833683,628.8611117482428
6464,249.11197248242806,246.01021097694777,356.7417044252394
6465,248.97628394027754,236.52381440694182,541.351643092616
6466,249.18623614348033,242.13160464754202,606.7403735782942
6467,248.88749961695814,234.7005231880689,414.6516720756587
6468,249.18684440650003,243.46489367189312,269.47471481496757
6469,249.27697719945,241.43634222479102,332.4064121936127
6470,249.79931954588977,235.56396597352614,579.9885786796759
6471,249.35772694768505,236.40491391423038,372.314639272326
6472,249.70907094454267,239.7737867624537,368.75154091695947
6473,249.25264469690956,236.81255402785735,419.8453933442514
6474,249.520684446077,238.2370172441203,437.9068496809093
6475,249.47704514051912,243.79979272338377,642.991884996784
6476,249.87576593313628,244.16704232603615,404.8561522027215
6477,249.4585322933498,240.41748835730147,466.29751290852596
6478,249.8576348683755,241.2208186709749,413.3215169940882
6479,249.5035543986041,242.20339235128637,770.2288879777287
6480,249.40606873406648,241.57088254423488,298.8695869068357
6481,249.1283458231028,236.2107124336075,322.9211325213788
6482,249.31625292962607,247.112300080577,572.1970206121143
6483,249.4811462257507,239.33998421504023,334.62620502172865
6484,249.2525446388945,238.61452701357473,540.153781721547
6485,249.61853995865084,233.67660131937305,415.37627481560156
6486,249.34036972486328,237.12674845369958,327.97803574324683
6487,249.56963252140486,236.40995994961744,400.52080086498444
6488,249.65357504429426,241.33187791191014,414.8697971461317
6489,249.64506700195167,235.8064679844813,436.3338522027229
6490,249.6812457739936,239.2369066101568,706.6517899086348
6491,250.00288691512358,241.71066449020432,564.4394055565134
6492,249.59104563767735,233.2592141963981,544.8531162771477
6493,249.99110394346928,233.00240983803735,466.4840901238168
6494,249.9001674928127,231.79337067202957,567.2593744991927
6495,250.14112557710888,234.4651001913357,634.6495131086914
6496,250.42475381475754,240.0892748267561,312.01147615158317
6497,249.70839289816774,242.12058999307848,482.1765402036814
6498,249.81590451013156,240.3909549542417,336.19953206942444
6499,250.24321612754213,236.8223895877259,449.0567108582121
6500,249.67984218110152,236.9503229071913,343.8682383836667
6501,250.4323809661397,242.16483587412807,393.60446166771135
6502,249.66702658877674,235.5053771350413,510.4323966053031
6503,249.84871203876872,229.63595903130545,464.42463647591666
6504,250.3349191125844,239.89032364471234,320.39760646157396
6505,250.03931066162394,240.50186338715608,387.099963635185
6506,250.30765568841656,234.38217797790577,322.1717581661585
6507,249.90736137585273,231.53281495419924,1022.7123911467609
6508,250.17883854922636,234.94517945950312,697.2873530764687
6509,250.33643471966863,235.2708774883423,488.07052571305707
6510,250.21890493149445,234.60860556712873,485.78246050485416
6511,250.61877694518668,229.743199928263,718.5483010556372
6512,250.09654411375467,242.94069702711425,373.3558233123485
6513,250.5231394172322,234.38742519017302,337.67284848439414
6514,250.9539617589736,237.73787022398125,544.4236781209062
6515,249.98868153562478,238.17073261417926,291.5181529157406
6516,250.37518271645374,239.73670470787968,706.5470379459149
6517,250.69919920874005,240.12230551052053,407.61852351789895
6518,250.6335013820445,239.4841883480633,377.0783064866216
6519,250.45329103420224,245.51132977490118,498.4135299228694
6520,250.6307901453827,236.89465178897422,480.21308741310247
6521,250.4883122073566,248.99436758539204,561.6624824155797
6522,251.0105384638108,235.82445787598772,408.7926417583985
6523,250.37058569135172,243.90936799241052,540.9768824890232
6524,250.84311380890298,233.43021548478285,634.4899832348303
6525,250.57973439497886,239.66211973818292,491.7553186073246
6526,250.35252266221678,239.8022667859332,477.7480796498981
6527,250.50049057006828,234.00207404391355,363.05982348088304
6528,250.51559436023476,237.4058423125951,352.82178925759706
6529,250.6626119627398,244.34436566672153,578.084578219162
6530,251.22142294174466,237.63207575127242,520.3660728336524
6531,250.83715211351165,235.00981916766622,371.7719334277622
6532,250.87733979788186,238.57015529139207,481.89259240006993
6533,250.65485109760485,236.91833174213497,414.34918553504156
6534,250.40528190794257,239.4338047631328,594.716559036514
6535,250.55707815009595,239.26161988693292,704.8582025943566
6536,250.2788657453516,237.04629052104312,462.19719318487046
6537,250.650094816545,230.3741601634602,386.43664259719304
6538,250.92686954150133,234.70221704078565,363.49522283521407
6539,250.69930616396277,236.72043863881126,504.74321427164585
6540,250.6240158553094,233.71346479475258,342.6094230719769
6541,250.79229063001492,244.65376858405247,643.8703675575656
6542,251.0358134207537,245.1496112037546,478.5947910821101
6543,251.20791466508342,236.4854304430072,694.2876448652613
6544,250.66952340927892,234.68934980829349,556.3520635887859
6545,251.53814169961737,238.9996183611197,350.86403721908664
6546,251.44469606204777,241.0230823697967,803.9302511965269
6547,251.46929356363904,230.78262729696965,466.0963380477818
6548,250.81609957960526,243.1660193724838,487.21709744687945
6549,250.92497690065306,236.05517344094542,407.62961380255666
6550,250.92067732582228,237.27713313928058,712.8155042575988
6551,251.16084634730558,237.04759208881316,417.7750807613698
6552,251.23275734185293,232.56703856768934,671.2848164977421
6553,251.4190299099651,241.75287121994944,339.7676336018325
6554,251.1310317695381,240.15337729404814,860.0161297690306
6555,251.1317148645609,236.92560006699685,256.22874255023737
6556,251.00552230259274,241.5667896891536,530.5101933063178
6557,251.01450121549928,233.7367316023226,601.7225661329674
6558,251.1994049644154,235.12753807123383,376.19530555235275
6559,251.80328779246517,232.9848295405649,383.1923611344615
6560,251.39409332075033,234.90551559002202,664.8167311265001
6561,251.33883987946956,242.4059558278688,473.4264175506969
6562,251.49533718038822,240.73229389472175,459.30785478531175
6563,251.05599977081462,236.2247658331546,419.3948815530024
6564,250.9993382448163,233.4642747464659,498.3236057408618
6565,252.2171447666904,243.62285266987467,334.7751404635033
6566,251.83464340679018,239.37847561743183,369.72933478303696
6567,252.03791856084626,237.4690453032197,252.39540919742092
6568,251.96040230185568,234.31115356875793,503.21691597027655
6569,251.71713259857788,235.59514349645764,371.7078668958646
6570,251.3087852130627,236.46480678148544,480.4481652302007
6571,252.0154352965435,238.81525999288627,570.4657292911362
6572,251.8772329078991,239.10667505473208,393.24808574244764
6573,251.5796447426806,235.89641269992848,540.5238395280106
6574,251.7594581906179,236.2490459913833,279.2077586276819
6575,251.90205410538545,239.55050006671956,452.3615472788903
6576,251.82809955153567,235.4418236702093,333.08222627808277
6577,252.3642343936743,237.93654507601534,399.02636878912296
6578,251.9214355140545,241.8099397413808,357.5915722978217
6579,251.6292542966987,237.33919126574682,457.4784821763002
6580,251.53991257632873,238.26535473902925,352.50490100795497
6581,252.02556902391908,236.7707158481839,587.5856192259956
6582,252.37081784951516,240.38443612090416,378.42443151047706
6583,252.01967606180253,231.53106680042367,425.9222474366887
6584,251.90265763572262,237.24212132624032,429.1604253599979
6585,252.02408469580033,231.3270313299667,295.0711947480206
6586,251.74286207603902,237.58106990107643,492.85620359246064
6587,252.36884107757973,237.39646505557914,595.0852958716031
6588,252.1136648558717,237.25105659289417,594.8990457317353
6589,251.88253593589073,239.17823166172136,413.98581178301293
6590,252.45322095931982,234.76497758690527,356.77952379036753
6591,251.84377064137118,231.4958038538772,360.95712520362076
6592,252.1756141491631,238.22146263175077,433.3016632414296
6593,252.30193752310856,238.20945212842597,358.75278031152334
6594,252.2400717834661,238.04637435798537,368.0742722468433
6595,252.49674460038216,237.49768959950433,391.255131216159
6596,252.10855049037653,239.79753883831495,595.1982192403226
6597,251.81055810233985,233.04445596597427,423.6904954367951
6598,251.94607309075715,235.55719714217707,567.3514479842157
6599,252.1106287654529,238.2219130597699,280.48326786227295
6600,252.32763492075836,243.65977447103805,672.2462033822271
